Her Fearful Symmetry                                          (p=0.1569)  [Fiction, Fantasy, Ghost, Contemporary, Adult]
Moreta: Dragonlady of Pern (Pern, #7)                         (p=0.1404)  [Fantasy, Science Fiction, Dragon, Fiction, Sf]
The Dante Club                                                (p=0.1403)  [Mystery, Historical, Fiction, Thriller, Crime]
Soon I Will Be Invincible                                     (p=0.1403)  [Science Fiction, Superhero, Fiction, Fantasy, Humor]
Catalyst                                                      (p=0.1403)  [Young, Young Adult, Fiction, Realistic, Contemporary]
The Weight of Water                                           (p=0.1403)  [Fiction, Contemporary, Adult, Chick Lit, Historical]
More Than Human                                               (p=0.1403)  [Science Fiction, Fiction, Sf, Fantasy, Classics]
The Dead                                                      (p=0.1403)  [Classics, Short Stories, Fiction, Irish, Novella]
We Were Liars                                                 (p=0.1403)  [Young Adult, Mystery, Fiction, Realistic, Thriller]
True Colors                                                   (p=0.1403)  [Fiction, Chick Lit, Contemporary, Adult, Family]
News of the World                                             (p=0.1403)  [Historical, Fiction, Western, Adult, Literary]
Faking It (Dempseys, #2)                                      (p=0.1403)  [Chick Lit, Contemporary, Fiction, Humor, Funny]
Mirror Dance (Vorkosigan Saga, #8)                            (p=0.1403)  [Science Fiction, Space, Fiction, Sf, Fantasy]
The Sign of the Beaver                                        (p=0.1403)  [Children, Historical, Fiction, Young, Classics]
The Perks of Being a Wallflower                               (p=0.1403)  [Young Adult, Fiction, Contemporary, Realistic, Coming]
The Marriage of Opposites                                     (p=0.1403)  [Historical, Fiction, Adult, Art, Family]
Violin                                                        (p=0.1403)  [Fiction, Horror, Fantasy, Paranormal, Vampires]
Pandora (New Tales of the Vampires, #1)                       (p=0.1403)  [Horror, Vampires, Historical, Paranormal, Fantasy]
The English Patient                                           (p=0.1403)  [Historical, Fiction, Classics, Novel, Literary Fiction]
The Sportswriter                                              (p=0.1403)  [Fiction, Novel, Contemporary, Literary, American]
Accident                                                      (p=0.1403)  [Fiction, Chick Lit, Adult, Steel, Novel]
The Glass Menagerie                                           (p=0.1403)  [Plays, Classics, Drama, Fiction, Theatre]
Open City                                                     (p=0.1403)  [Fiction, Novel, Contemporary, African Literature, Abandoned]
A Bend in the River                                           (p=0.1403)  [Fiction, Classics, Literary Fiction, Novel, Historical]
Castle Roogna (Xanth, #3)                                     (p=0.1403)  [Fantasy, Fiction, Xanth, Humor, Science Fiction]
Kitchen                                                       (p=0.1403)  [Fiction, Japanese, Contemporary, Short Stories, Asian]
Angelology (Angelology, #1)                                   (p=0.1403)  [Fantasy, Fiction, Angel, Paranormal, Thriller]
The Historian                                                 (p=0.1403)  [Historical, Fiction, Fantasy, Mystery, Thriller]
Stone of Farewell (Memory, Sorrow, and Thorn, #2)             (p=0.1403)  [Fantasy, Epic, Fiction, High, Science Fiction]
Krondor: The Betrayal (The Riftwar Legacy, #1)                (p=0.1403)  [Fantasy, Fiction, Epic, High, Science Fiction]
Catch-22                                                      (p=0.1403)  [Classics, Fiction, Historical, War, Humor]
The Brief Wondrous Life of Oscar Wao                          (p=0.1403)  [Fiction, Novel, Fantasy, Contemporary, Adult]
Love Medicine                                                 (p=0.1403)  [Fiction, Native, Historical, Novel, Short Stories]
Fences (The Century Cycle #6)                                 (p=0.1403)  [Plays, Drama, Classics, Fiction, African Literature]
Welcome to Temptation (Dempseys, #1)                          (p=0.1403)  [Chick Lit, Contemporary, Fiction, Humor, Adult]
The Littles                                                   (p=0.1403)  [Children, Kids, Fantasy, Fiction, Chapter]
The Private Patient (Adam Dalgliesh #14)                      (p=0.1403)  [Mystery, Fiction, Crime, British, Thriller]
A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)  (p=0.1403)  [Fantasy, Fiction, Epic, Adult, Science Fiction]
Speak                                                         (p=0.1403)  [Young, Young Adult, Fiction, Contemporary, Realistic]
Second Foundation (Foundation #3)                             (p=0.1403)  [Science Fiction, Fiction, Sf, Classics, Space]
The One You Love (Emma Holden Suspense Mystery, #1)           (p=0.1403)  [Mystery, Thriller, Fiction, Crime, Contemporary]
The Girl with All the Gifts                                   (p=0.1403)  [Science Fiction, Horror, Dystopian, Fiction, Zombies]
In the Miso Soup                                              (p=0.1403)  [Japanese, Fiction, Horror, Thriller, Crime]
Heaven (Casteel, #1)                                          (p=0.1403)  [Fiction, Young, Horror, Gothic, Thriller]
Wool Omnibus (Silo, #1)                                       (p=0.1403)  [Dystopian, Science Fiction, Post, Fantasy, Fiction]
Jar City (Inspector Erlendur, #3)                             (p=0.1403)  [Mystery, Crime, Fiction, Scandinavian, Thriller]
The Sapphire Rose (The Elenium, #3)                           (p=0.1403)  [Fantasy, Fiction, Epic, High, Science Fiction]
Captain's Fury (Codex Alera, #4)                              (p=0.1403)  [Fantasy, Epic, Fiction, High, Science Fiction]
A Tale for the Time Being                                     (p=0.1403)  [Fiction, Contemporary, Historical, Fantasy, Adult]
L.A. Confidential (L.A. Quartet, #3)                          (p=0.1403)  [Crime, Mystery, Fiction, Noir, Thriller]
Chasing Harry Winston                                         (p=0.1403)  [Chick Lit, Fiction, Chic, Adult, Contemporary]
The Paper Magician (The Paper Magician Trilogy, #1)           (p=0.1403)  [Fantasy, Young, Fiction, Young Adult, Historical]
The Dovekeepers                                               (p=0.1403)  [Historical, Fiction, Fantasy, Adult, Ancient]
Angel Falls                                                   (p=0.1403)  [Fiction, Chick Lit, Contemporary, Adult, Family]
Tom's Midnight Garden                                         (p=0.1403)  [Children, Fantasy, Classics, Fiction, Time]
The Sword in the Stone (The Once and Future King, #1)         (p=0.1403)  [Classics, Children, Fiction, Historical, Arthurian]
Thank You for Smoking                                         (p=0.1403)  [Fiction, Humor, Satire, Contemporary, Politics]
Talon of the Silver Hawk (Conclave of Shadows, #1)            (p=0.1403)  [Fantasy, Fiction, Epic, High, Science Fiction]
Portrait in Sepia                                             (p=0.1403)  [Fiction, Historical, Latin, Novel, Adult]
How to Eat Fried Worms                                        (p=0.1403)  [Children, Kids, Fiction, Young, Humor]
The Mambo Kings Play Songs of Love                            (p=0.1403)  [Fiction, Historical, Latin, Novel, Literary Fiction]
Songbook                                                      (p=0.1403)  [Non, Essay, Non-Fict, Fiction, Memoir]
The Left Hand of Darkness                                     (p=0.1403)  [Science Fiction, Fiction, Sf, Fantasy, LGBTQ]
The Stranger Beside Me: Ted Bundy The Shocking Inside Story   (p=0.1403)  [True, Non, Crime, Non-Fict, Biography]
Room                                                          (p=0.1403)  [Fiction, Contemporary, Adult, Thriller, Novel]
The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)   (p=0.1403)  [Historical, Regency, Romance, Fiction, Adult]
Chocolate Chip Cookie Murder (Hannah Swensen, #1)             (p=0.1403)  [Mystery, Cozy, Fiction, Adult, Chick Lit]
Deep Down (Jack Reacher, #16.5)                               (p=0.1403)  [Thriller, Mystery, Fiction, Short Stories, Crime]
The Swans of Fifth Avenue                                     (p=0.1403)  [Historical, Fiction, Adult, Abandoned, Chick Lit]
The Obituary Writer                                           (p=0.1403)  [Historical, Fiction, Adult, Family, Novel]
The Revenant                                                  (p=0.1403)  [Historical, Fiction, Western, Adventure, Adult]
King of Thorns (The Broken Empire, #2)                        (p=0.1402)  [Fantasy, Dark, Fiction, Epic, Science Fiction]
Messenger (The Giver, #3)                                     (p=0.1402)  [Dystopian, Young, Young Adult, Fiction, Science Fiction]
The Worst Witch (Worst Witch, #1)                             (p=0.1402)  [Children, Fantasy, Witches, Fiction, Kids]
Olive Kitteridge                                              (p=0.1402)  [Short Stories, Contemporary, Adult, Literary, Fiction]
The Reluctant Fundamentalist                                  (p=0.1402)  [Fiction, Contemporary, Adult, Literary, Novel]
The Memory Keeper's Daughter                                  (p=0.1402)  [Fiction, Contemporary, Adult, Novel, Historical]
Babbitt                                                       (p=0.1402)  [Classics, Fiction, Literary Fiction, American, Novel]
Nantucket Nights                                              (p=0.1402)  [Chick Lit, Fiction, Beach, Contemporary, Mystery]
The Midwife's Confession                                      (p=0.1402)  [Fiction, Chick Lit, Mystery, Contemporary, Adult]
I Am Legend and Other Stories                                 (p=0.1402)  [Horror, Science Fiction, Fiction, Vampires, Post]
The Firebird (Slains, #2)                                     (p=0.1402)  [Historical, Fantasy, Fiction, Time, Paranormal]
City of Dragons (Rain Wild Chronicles, #3)                    (p=0.1402)  [Fantasy, Dragon, Fiction, Epic, High]
Full House (Full #1)                                          (p=0.1402)  [Mystery, Chick Lit, Fiction, Humor, Contemporary]
The Prisoner of Zenda                                         (p=0.1402)  [Classics, Fiction, Adventure, Historical, Novel]
Labyrinth (Languedoc, #1)                                     (p=0.1402)  [Historical, Fiction, Fantasy, Mystery, Thriller]
Disgrace                                                      (p=0.1402)  [Fiction, Novel, Contemporary, Literary Fiction, Literary]
The Gemini Contenders                                         (p=0.1402)  [Thriller, Fiction, Mystery, Espionage, Spy]
